FactID,Val,Year,ISO-alpha2 Code,UN Region Name,UN Sub-region Name,Country,ThemeID,Theme_text,IndmetaID,indmeta_text,Age,Gender,Residency,Unit,Link,Reference,Download_date
3.4.2DZ2004,77.7,2004,DZ,Africa,Northern Africa,Algeria,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,6-18 years,Both sexes,All residences,%,http://www.who.int/vmnis/iodine/en/,Iodine status worldwide: WHO global database on iodine deficiency. I.M. Egli. H. Allen. et all. Worls.Health. Organization. (2004).,2019
3.4.2CF2004,79.5,2004,CF,Africa,Sub-Saharan Africa,Central African Republic,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,6-18 years,Both sexes,All residences,%,http://www.who.int/vmnis/iodine/en/,Iodine status worldwide: WHO global database on iodine deficiency. I.M. Egli. H. Allen. et all. Worls.Health. Organization. (2004).,2019
3.4.2NZ2004,79.7,2004,NZ,Oceania,Australia and New Zealand,New Zealand,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,6-18 years,Both sexes,All residences,%,http://www.who.int/vmnis/iodine/en/,Iodine status worldwide: WHO global database on iodine deficiency. I.M. Egli. H. Allen. et all. Worls.Health. Organization. (2004).,2019
3.4.2NZ2012,79.7,2012,NZ,Oceania,Australia and New Zealand,New Zealand,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,All ages,Both sexes,All residences,%,http://www.ign.org/cm_data/Scorecard_ICCIDD_website_18_12_2012_updated_MCD.pdf,2012. Iodine Global Network (IGN),2019
3.4.2GE2004,80,2004,GE,Asia,Western Asia,Georgia,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,6-18 years,Both sexes,All residences,%,http://www.who.int/vmnis/iodine/en/,Iodine status worldwide: WHO global database on iodine deficiency. I.M. Egli. H. Allen. et all. Worls.Health. Organization. (2004).,2019
3.4.2BY2004,80.9,2004,BY,Europe,Eastern Europe,Belarus,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,6-18 years,Both sexes,All residences,%,http://www.who.int/vmnis/iodine/en/,Iodine status worldwide: WHO global database on iodine deficiency. I.M. Egli. H. Allen. et all. Worls.Health. Organization. (2004).,2019
3.4.2ET2012,83,2012,ET,Africa,Sub-Saharan Africa,Ethiopia,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,All ages,Both sexes,All residences,%,http://www.ign.org/cm_data/Scorecard_ICCIDD_website_18_12_2012_updated_MCD.pdf,2012. Iodine Global Network (IGN),2019
3.4.2VN2004,84,2004,VN,Asia,South-eastern Asia,Viet Nam,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,6-18 years,Both sexes,All residences,%,http://www.who.int/vmnis/iodine/en/,Iodine status worldwide: WHO global database on iodine deficiency. I.M. Egli. H. Allen. et all. Worls.Health. Organization. (2004).,2019
3.4.2DO2004,86,2004,DO,Americas,Latin America and the Caribbean,Dominican Republic,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,6-18 years,Both sexes,All residences,%,http://www.who.int/vmnis/iodine/en/,Iodine status worldwide: WHO global database on iodine deficiency. I.M. Egli. H. Allen. et all. Worls.Health. Organization. (2004).,2019
3.4.2CF2012,87,2012,CF,Africa,Sub-Saharan Africa,Central African Republic,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,All ages,Both sexes,All residences,%,http://www.ign.org/cm_data/Scorecard_ICCIDD_website_18_12_2012_updated_MCD.pdf,Iodine Global Network (IGN),2019
3.4.2DZ2012,87,2012,DZ,Africa,Northern Africa,Algeria,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,All ages,Both sexes,All residences,%,http://www.ign.org/cm_data/Scorecard_ICCIDD_website_18_12_2012_updated_MCD.pdf,2012. Iodine Global Network (IGN),2019
3.4.2GM2012,87,2012,GM,Africa,Sub-Saharan Africa,Gambia,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,All ages,Both sexes,All residences,%,http://www.ign.org/cm_data/Scorecard_ICCIDD_website_18_12_2012_updated_MCD.pdf,2012. Iodine Global Network (IGN),2019
3.4.2KG2004,88.1,2004,KG,Asia,Central Asia,Kyrgyzstan,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,6-18 years,Both sexes,All residences,%,http://www.who.int/vmnis/iodine/en/,Iodine status worldwide: WHO global database on iodine deficiency. I.M. Egli. H. Allen. et all. Worls.Health. Organization. (2004).,2019
3.4.2CM2004,91.7,2004,CM,Africa,Sub-Saharan Africa,Cameroon,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,6-18 years,Both sexes,All residences,%,http://www.who.int/vmnis/iodine/en/,Iodine status worldwide: WHO global database on iodine deficiency. I.M. Egli. H. Allen. et all. Worls.Health. Organization. (2004).,2019
3.4.2AO2012,92,2012,AO,Africa,Sub-Saharan Africa,Angola,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,All ages,Both sexes,All residences,%,http://www.ign.org/cm_data/Scorecard_ICCIDD_website_18_12_2012_updated_MCD.pdf,2012. Iodine Global Network (IGN),2019
3.4.2UZ2004,97.4,2004,UZ,Asia,Central Asia,Uzbekistan,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,6-18 years,Both sexes,All residences,%,http://www.who.int/vmnis/iodine/en/,Iodine status worldwide: WHO global database on iodine deficiency. I.M. Egli. H. Allen. et all. Worls.Health. Organization. (2004).,2019
3.4.2TD2004,99.6,2004,TD,Africa,Sub-Saharan Africa,Chad,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,6-18 years,Both sexes,All residences,%,http://www.who.int/vmnis/iodine/en/,Iodine status worldwide: WHO global database on iodine deficiency. I.M. Egli. H. Allen. et all. Worls.Health. Organization. (2004).,2019
3.4.2AO2004,100,2004,AO,Africa,Sub-Saharan Africa,Angola,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,6-18 years,Both sexes,All residences,%,https://www.cambridge.org/core/journals/public-health-nutrition/article/survey-of-iodine-deficiency-and-intestinal-parasitic-infections-in-schoolgoing-children-bie-province-angola/A70FCE7BE9FCF456843A52700F343D09,Survey of iodine deficiency and intestinal parasitic infections in school-going children: Bie Province. Angola. Mark Tomlinson. Public Health Nutrition. Volume 13. Issue 9  September 2010. pp. 1314-1318.,2019
3.4.2LS2004,100,2004,LS,Africa,Sub-Saharan Africa,Lesotho,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,6-18 years,Both sexes,All residences,%,http://www.who.int/vmnis/iodine/en/,Iodine status worldwide: WHO global database on iodine deficiency. I.M. Egli. H. Allen. et all. Worls.Health. Organization. (2004).,2019
3.4.2NG2008,14,2008,NG,Africa,Sub-Saharan Africa,Nigeria,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,15-49 years,Female,All residences,%,http://www.academicjournals.org/article/article1380098190_Ujowunda%20et%20al.pdf,Cosmas O. 2010,2019
3.4.2IN2008,16.2,2008,IN,Asia,Southern Asia,India,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,15-49 years,Female,All residences,%,http://www.sciencedirect.com/science/article/pii/S2213398415000457,Maternal nutrition and the risk of congenital malformations in the tea garden community of Assam. Northeast India. Hemonta Kr. Dutta. clinicalepidemiologyandglobalhealth4(2016),2019
3.4.2PE2008,17.7,2008,PE,Americas,Latin America and the Caribbean,Peru,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,15-49 years,Female,All residences,%,http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342010000200006&lng=en&nrm=iso&tlng=en,IDD in Peru women 2010.,2019
3.4.2MX2008,28,2008,MX,Americas,Latin America and the Caribbean,Mexico,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,15-49 years,Female,All residences,%,http://online.liebertpub.com/doi/abs/10.1089/thy.2011.0197,"P. Garcia-Solis,et all, http://online.liebertpub.com/doi/abs/10.1089/thy.2011.0197. Thyroid : official journal of the American Thyroid Association 21 (2011) Ref57.",2019
3.4.2ID2008,28.1,2008,ID,Asia,South-eastern Asia,Indonesia,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,15-49 years,Female,All residences,%,http://www.iiste.org/Journals/index.php/JBAH/article/view/6729,Maternal Urinary Iodine and Pregnancy Outcomes in Ngargoyoso Sub-District. Central Java. Indonesia. Yulia Lanti Retno Dewi. Journal of Biology. Agriculture and Healthcare. Vol.3. No.8. 2013.,2019
3.4.2ID2008,33.87,2008,ID,Asia,South-eastern Asia,Indonesia,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,15-49 years,Female,All residences,%,http://ijpeonline.biomedcentral.com/articles/10.1186/1687-9856-2013-S1-P149,S. Fitra. R. Susanto. A. Purwanti. and A. Utari. Iodine deficiency profile of Central Java province Indonesia during the year 2011. International journal of pediatric endocrinology 2013.,2019
3.4.2AF2008,40.8,2008,AF,Asia,Southern Asia,Afghanistan,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,15-49 years,Female,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/57490c778259b5de672ae2e3/1464405132287/Afghanistan_Report+NNS+2013.pdf,National Nutrition Survey Afghanistan (2013).,2019
3.4.2BR2008,47.4,2008,BR,Americas,Latin America and the Caribbean,Brazil,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,15-49 years,Female,All residences,%,http://www.scielo.br/pdf/abem/v58n3/0004-2730-abem-58-3-0282.pdf,Iodine insufficiency in pregnant women from the State of Sao Paulo. Sabrina Maria Saueia Ferreira. Arq Bras Endocrinol Metab. 2014;58/3.,2019
3.4.2PK2008,47.7,2008,PK,Asia,Southern Asia,Pakistan,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,15-49 years,Female,All residences,%,https://www.humanitarianresponse.info/system/files/documents/files/59_National%20Nutrition%20Survey-2011.pdf,National Nutrition Survey (NNS) 2011.,2019
3.4.2BR2008,57,2008,BR,Americas,Latin America and the Caribbean,Brazil,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,15-49 years,Female,All residences,%,http://www.aem-sbem.com/media/uploads/10_ABEM583_miolo.pdf,IDD in Brazil pregnant 2014.,2019
3.4.2VN2008,82.6,2008,VN,Asia,South-eastern Asia,Viet Nam,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,15-49 years,Female,All residences,%,https://pdfs.semanticscholar.org/8e77/8bb2e8a5275b86950408e27733968f93cbb8.pdf?_ga=2.118028489.1719157665.1496402645-1344330014.1496402645,Iodine status in late pregnancy and psychosocial determinants of iodized salt use in rural northern Viet Nam. Jane Fisher. Bull World Health Organ 2011;89.,2019
3.4.3VN2002,3.5,2002,VN,Asia,South-eastern Asia,Viet Nam,3.4,"Iodine, Iron & zinc deficiencies",3.4.3,Prevalence of iron deficiency,15-49 years,Female,All residences,%,https://www.ncbi.nlm.nih.gov/pubmed/25205323,Multicausal etiology of anemia among women of reproductive age in Vietnam. PH Nguyen. European Journal of Clinical Nutrition (2015) 69. P107-113.,2019
3.4.3ID2002,6.9,2002,ID,Asia,South-eastern Asia,Indonesia,3.4,"Iodine, Iron & zinc deficiencies",3.4.3,Prevalence of iron deficiency,15-49 years,Female,All residences,%,https://www.ncbi.nlm.nih.gov/pubmed/11485075,"Helminth Infection and Iron Status of Pregnant Women in Two Geo-Climatic Areas in Indonesia. Widya Rahmawati. Malaysian Journal of Nutrition, August 2015.",2019
3.4.3PH2002,6.9,2002,PH,Asia,South-eastern Asia,Philippines,3.4,"Iodine, Iron & zinc deficiencies",3.4.3,Prevalence of iron deficiency,15-49 years,Female,All residences,%,https://www.ncbi.nlm.nih.gov/pubmed/11485075,"Helminth Infection and Iron Status of Pregnant Women in Two Geo-Climatic Areas in Indonesia. Widya Rahmawati. Malaysian Journal of Nutrition, August 2015.",2019
3.4.3GT2002,9.9,2002,GT,Americas,Latin America and the Caribbean,Guatemala,3.4,"Iodine, Iron & zinc deficiencies",3.4.3,Prevalence of iron deficiency,15-49 years,Female,All residences,%,https://www.fantaproject.org/sites/default/files/resources/Guatemala-Micronutrient-Analysis-Sep2016.pdf,"Mazariegos, Manolo; Mart�nez, Carolina; Mazariegos, Dora In�s; M�ndez, Humberto; Rom�n, Ana Victoria; Palmieri, Mireya; Tom�s, Vivian. 2016. An�lisis de la situaci�n y tendencias de los micronutrientes clave en Guatemala, con un llamado a la acci�n desde las pol�ticas p�blicas. Washington, D.C.: FHI 360/FANTA.",2019
3.4.3GT2002,11.5,2002,GT,Americas,Latin America and the Caribbean,Guatemala,3.4,"Iodine, Iron & zinc deficiencies",3.4.3,Prevalence of iron deficiency,15-49 years,Female,All residences,%,http://www.hindawi.com/journals/jnme/2012/216179/,Nguyen. P.. et al. (2012). Chiquirichapa study. Effect of zinc on efficacy of iron supplementation in improving iron and zinc status in women. J Nutr Metab 2012: 216179.,2019
3.4.3CL2002,12,2002,CL,Americas,Latin America and the Caribbean,Chile,3.4,"Iodine, Iron & zinc deficiencies",3.4.3,Prevalence of iron deficiency,15-49 years,Female,All residences,%,http://www.scielosp.org/pdf/spm/v55n5/v55n5a4.pdf,iron deficiency in chile women 2015. Santiago study.,2019
3.4.3PH2002,14,2002,PH,Asia,South-eastern Asia,Philippines,3.4,"Iodine, Iron & zinc deficiencies",3.4.3,Prevalence of iron deficiency,15-49 years,Female,All residences,%,https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1440-6047.2002.00289.x,N. De Jong. et all. Zinc and iron status during pregnancy of Filipino women. Asia Pacific Journal of Clinical Nutrition 11 (2002),2019
3.4.3ZA2002,15.3,2002,ZA,Africa,Sub-Saharan Africa,South Africa,3.4,"Iodine, Iron & zinc deficiencies",3.4.3,Prevalence of iron deficiency,15-49 years,Female,All residences,%,http://www.hsrc.ac.za/uploads/pageNews/72/SANHANES-launch%20edition%20(online%20version).pdf,"O. Shisana, The South African National Health and Nutrition Examination Survey: SANHANES-1, HSRC press, 2013.",2019
3.4.3AF2002,24,2002,AF,Asia,Southern Asia,Afghanistan,3.4,"Iodine, Iron & zinc deficiencies",3.4.3,Prevalence of iron deficiency,15-49 years,Female,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/57490c778259b5de672ae2e3/1464405132287/Afghanistan_Report+NNS+2013.pdf,NNS.,2019
3.4.3IN2002,25,2002,IN,Asia,Southern Asia,India,3.4,"Iodine, Iron & zinc deficiencies",3.4.3,Prevalence of iron deficiency,15-49 years,Female,All residences,%,http://jn.nutrition.org/content/144/6/957.long,"Haas, J. D., Rahn, M., Venkatramanan, S., Marquis, G. S., Wenger, M. J., Murray-Kolb, L. E., Wesley, A. S., & Reinhart, G. A. (2014). Double-fortified salt is efficacious in improving indicators of iron deficiency in female Indian tea pickers. The Journal of nutrition, 144(6), 957�?64. https://doi.org/10.3945/jn.113.183228",2019
3.4.3BR2002,25.4,2002,BR,Americas,Latin America and the Caribbean,Brazil,3.4,"Iodine, Iron & zinc deficiencies",3.4.3,Prevalence of iron deficiency,15-49 years,Female,All residences,%,https://go.gale.com/ps/anonymous?id=GALE%7CA442117368&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=16799291&p=IFME&sw=w,"de Araujo, L. G. B., de Oliveira, N. S. M., da Costa, C. M., & Lima, E. S. (2012). Serum levels of iron, zinc and copper in pregnant women assisted in the public health network in northern Brazil/Niveis sericos de ferro, zinco e cobre em gravidas atendidas na rede publica de saude no norte do Brasil. Acta Scientiarum. Health Sciences, 34(1), 67-73.",2019
3.4.3PK2002,26.8,2002,PK,Asia,Southern Asia,Pakistan,3.4,"Iodine, Iron & zinc deficiencies",3.4.3,Prevalence of iron deficiency,15-49 years,Female,All residences,%,https://ecommons.aku.edu/cgi/viewcontent.cgi?article=1262&context=pakistan_fhs_mc_women_childhealth_paediatr,National Nutrition Survey (NNS) 2011.,2019
3.4.3MX2002,29.4,2002,MX,Americas,Latin America and the Caribbean,Mexico,3.4,"Iodine, Iron & zinc deficiencies",3.4.3,Prevalence of iron deficiency,15-49 years,Female,All residences,%,http://www.scielo.org.mx/pdf/spm/v57n5/v57n5a9.pdf,Iron folate and VB12 deficiencies in child bearing age women mexico 2012. 4,2019
3.4.3MY2002,33,2002,MY,Asia,South-eastern Asia,Malaysia,3.4,"Iodine, Iron & zinc deficiencies",3.4.3,Prevalence of iron deficiency,15-49 years,Female,All residences,%,https://www.researchgate.net/publication/286534173_Iron_intake_and_iron_deficiency_anaemia_among_young_women_in_Kuala_Lumpur,[S.P. Loh. and G.L. Khor. Iron intake and iron deficiency anaemia among young women in Kuala Lumpur. Malaysian Journal of Medicine and Health Sciences 6 (2010) 63-70.,2019
3.4.3CO2002,37.2,2002,CO,Americas,Latin America and the Caribbean,Colombia,3.4,"Iodine, Iron & zinc deficiencies",3.4.3,Prevalence of iron deficiency,15-49 years,Female,All residences,%,http://www.redalyc.org/pdf/3092/309233495034.pdf,Ferritin levels in pregnant Colombian women. Ramirez-Velez. R.. et al. (2015). Nutr Hosp 31(2): 793-797.,2019
3.4.3VE2002,37.3,2002,VE,Americas,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),3.4,"Iodine, Iron & zinc deficiencies",3.4.3,Prevalence of iron deficiency,15-49 years,Female,All residences,%,http://www.ncbi.nlm.nih.gov/pubmed/21427880,ID in Venezuela women 2010.,2019
3.4.3CN2002,38.4,2002,CN,Asia,Eastern Asia,China,3.4,"Iodine, Iron & zinc deficiencies",3.4.3,Prevalence of iron deficiency,15-49 years,Female,All residences,%,https://pubmed.ncbi.nlm.nih.gov/15634568/,Q.K. Liao. [Prevalence of iron deficiency in pregnant and premenopausal women in China: a nationwide epidemiological survey]. (2004),2019
3.4.3AR2002,40,2002,AR,Americas,Latin America and the Caribbean,Argentina,3.4,"Iodine, Iron & zinc deficiencies",3.4.3,Prevalence of iron deficiency,15-49 years,Female,All residences,%,http://www.ncbi.nlm.nih.gov/pubmed/23999776,Malpeli. A.. et al. (2013). Short-term evaluation of the impact of a fortified food aid program on the micronutrient nutritional status of Argentinian pregnant women. Biol Trace Elem Res 155(2): 176-183. Buenos aires study.,2019
3.4.3ID2002,46.2,2002,ID,Asia,South-eastern Asia,Indonesia,3.4,"Iodine, Iron & zinc deficiencies",3.4.3,Prevalence of iron deficiency,15-49 years,Female,All residences,%,https://pubmed.ncbi.nlm.nih.gov/12693598/,K. Suega. et all. Iron-deficiency anemia in pregnant women in Bali. Indonesia: a profile of risk factors and epidemiology. The Southeast Asian journal of tropical medicine and public health 33 (2002),2019
3.4.3SA2002,50,2002,SA,Asia,Western Asia,Saudi Arabia,3.4,"Iodine, Iron & zinc deficiencies",3.4.3,Prevalence of iron deficiency,15-49 years,Female,All residences,%,https://doaj.org/article/8300a54606724a06a0ebe60e60ec1428,The dietary iron intake and iron status of female university students in Saudi Arabia. Riyadh A Alzaheb. AMJ 2017;10(4):P275-284.,2019
3.4.3NG2002,50.6,2002,NG,Africa,Sub-Saharan Africa,Nigeria,3.4,"Iodine, Iron & zinc deficiencies",3.4.3,Prevalence of iron deficiency,15-49 years,Female,All residences,%,https://www.ncbi.nlm.nih.gov/pubmed/28262847,Iron Status of Pregnant Women in Rural and Urban Communities of Cross River State. South-South Nigeria. Okafor. I. M. Niger. J. Physiol. Sci. 31(December2016) 121-125.,2019
